lon,lat,ele,time,extensions,event,date,hrminsec
-79.52936142683029,8.971139062196016,45.400001525878906,2016-01-31T13:01:07.000Z,88,Bike,2016-01-31,2016-01-31T13:01:07Z
-79.52931289561093,8.971222629770637,46.20000076293945,2016-01-31T13:01:08.000Z,88,Bike,2016-01-31,2016-01-31T13:01:08Z
-79.5292676333338,8.971304353326559,45.400001525878906,2016-01-31T13:01:09.000Z,0,Bike,2016-01-31,2016-01-31T13:01:09Z
-79.52922027558088,8.971383646130562,44.599998474121094,2016-01-31T13:01:10.000Z,83,Bike,2016-01-31,2016-01-31T13:01:10Z
-79.52917216345668,8.971463274210691,44.20000076293945,2016-01-31T13:01:11.000Z,81,Bike,2016-01-31,2016-01-31T13:01:11Z
-79.52912497334182,8.97154483012855,44.20000076293945,2016-01-31T13:01:12.000Z,82,Bike,2016-01-31,2016-01-31T13:01:12Z
-79.52907828614116,8.971625547856092,44.20000076293945,2016-01-31T13:01:13.000Z,82,Bike,2016-01-31,2016-01-31T13:01:13Z
-79.52903126366436,8.971705846488476,44.400001525878906,2016-01-31T13:01:14.000Z,82,Bike,2016-01-31,2016-01-31T13:01:14Z
-79.52898608520627,8.971786731854081,44.599998474121094,2016-01-31T13:01:15.000Z,0,Bike,2016-01-31,2016-01-31T13:01:15Z
-79.52893747016788,8.971867198124528,44.599998474121094,2016-01-31T13:01:16.000Z,0,Bike,2016-01-31,2016-01-31T13:01:16Z
-79.52888776548207,8.971948837861419,44.79999923706055,2016-01-31T13:01:17.000Z,0,Bike,2016-01-31,2016-01-31T13:01:17Z
-79.52883772552013,8.972030309960246,44.599998474121094,2016-01-31T13:01:18.000Z,84,Bike,2016-01-31,2016-01-31T13:01:18Z
-79.52878726646304,8.972110943868756,44.400001525878906,2016-01-31T13:01:19.000Z,86,Bike,2016-01-31,2016-01-31T13:01:19Z
-79.52873395755887,8.972190488129854,44.599998474121094,2016-01-31T13:01:20.000Z,85,Bike,2016-01-31,2016-01-31T13:01:20Z
-79.52867863699794,8.972269110381603,44.599998474121094,2016-01-31T13:01:21.000Z,86,Bike,2016-01-31,2016-01-31T13:01:21Z
-79.52862029895186,8.972344631329179,44.599998474121094,2016-01-31T13:01:22.000Z,86,Bike,2016-01-31,2016-01-31T13:01:22Z
-79.52856363728642,8.972419733181596,44.400001525878906,2016-01-31T13:01:23.000Z,86,Bike,2016-01-31,2016-01-31T13:01:23Z
-79.5284993480891,8.972491985186934,44.599998474121094,2016-01-31T13:01:24.000Z,0,Bike,2016-01-31,2016-01-31T13:01:24Z
-79.52843187376857,8.972562476992607,44.599998474121094,2016-01-31T13:01:25.000Z,87,Bike,2016-01-31,2016-01-31T13:01:25Z
-79.5283627230674,8.972632549703121,44.599998474121094,2016-01-31T13:01:26.000Z,87,Bike,2016-01-31,2016-01-31T13:01:26Z
-79.52828946523368,8.972701029852033,44.599998474121094,2016-01-31T13:01:27.000Z,87,Bike,2016-01-31,2016-01-31T13:01:27Z
-79.5282181352377,8.97277076728642,44.400001525878906,2016-01-31T13:01:28.000Z,0,Bike,2016-01-31,2016-01-31T13:01:28Z
-79.52814227901399,8.972840085625648,44.400001525878906,2016-01-31T13:01:29.000Z,0,Bike,2016-01-31,2016-01-31T13:01:29Z
-79.5280638244003,8.972907392308116,44.20000076293945,2016-01-31T13:01:30.000Z,0,Bike,2016-01-31,2016-01-31T13:01:30Z
-79.52798436395824,8.972973776981235,44.20000076293945,2016-01-31T13:01:31.000Z,0,Bike,2016-01-31,2016-01-31T13:01:31Z
-79.52790406532586,8.973039407283068,44.400001525878906,2016-01-31T13:01:32.000Z,91,Bike,2016-01-31,2016-01-31T13:01:32Z
-79.52782343141735,8.973103780299425,44.20000076293945,2016-01-31T13:01:33.000Z,93,Bike,2016-01-31,2016-01-31T13:01:33Z
-79.52774254605174,8.97316706366837,44,2016-01-31T13:01:34.000Z,93,Bike,2016-01-31,2016-01-31T13:01:34Z
-79.52766124159098,8.973230347037315,44,2016-01-31T13:01:35.000Z,94,Bike,2016-01-31,2016-01-31T13:01:35Z
-79.52757851220667,8.973293043673038,44,2016-01-31T13:01:36.000Z,90,Bike,2016-01-31,2016-01-31T13:01:36Z
-79.52749544754624,8.973355069756508,44,2016-01-31T13:01:37.000Z,94,Bike,2016-01-31,2016-01-31T13:01:37Z
-79.52741162851453,8.973417179659009,44,2016-01-31T13:01:38.000Z,94,Bike,2016-01-31,2016-01-31T13:01:38Z
-79.52732554636896,8.973477026447654,44,2016-01-31T13:01:39.000Z,94,Bike,2016-01-31,2016-01-31T13:01:39Z
-79.52723787166178,8.973532933741808,43.79999923706055,2016-01-31T13:01:40.000Z,93,Bike,2016-01-31,2016-01-31T13:01:40Z
-79.527148604393,8.973584482446313,43.79999923706055,2016-01-31T13:01:41.000Z,94,Bike,2016-01-31,2016-01-31T13:01:41Z
-79.52705849893391,8.973634438589215,44,2016-01-31T13:01:42.000Z,91,Bike,2016-01-31,2016-01-31T13:01:42Z
-79.52696881256998,8.97368305362761,44,2016-01-31T13:01:43.000Z,91,Bike,2016-01-31,2016-01-31T13:01:43Z
-79.52688038349152,8.973732674494386,44,2016-01-31T13:01:44.000Z,90,Bike,2016-01-31,2016-01-31T13:01:44Z
-79.5267899427563,8.973782127723098,44.20000076293945,2016-01-31T13:01:45.000Z,91,Bike,2016-01-31,2016-01-31T13:01:45Z
-79.5267032738775,8.973832419142127,44.20000076293945,2016-01-31T13:01:46.000Z,89,Bike,2016-01-31,2016-01-31T13:01:46Z
-79.52661417424679,8.973882207646966,44.20000076293945,2016-01-31T13:01:47.000Z,91,Bike,2016-01-31,2016-01-31T13:01:47Z
-79.52652633190155,8.973931409418583,44.400001525878906,2016-01-31T13:01:48.000Z,91,Bike,2016-01-31,2016-01-31T13:01:48Z
-79.52643848955631,8.973981030285358,44.400001525878906,2016-01-31T13:01:49.000Z,91,Bike,2016-01-31,2016-01-31T13:01:49Z
-79.52634930610657,8.97402947768569,44.20000076293945,2016-01-31T13:01:50.000Z,91,Bike,2016-01-31,2016-01-31T13:01:50Z
-79.52626096084714,8.974081948399544,44.400001525878906,2016-01-31T13:01:51.000Z,92,Bike,2016-01-31,2016-01-31T13:01:51Z
-79.52617269940674,8.9741325750947,44.20000076293945,2016-01-31T13:01:52.000Z,92,Bike,2016-01-31,2016-01-31T13:01:52Z
-79.52608276158571,8.974182531237602,44.400001525878906,2016-01-31T13:01:53.000Z,91,Bike,2016-01-31,2016-01-31T13:01:53Z
-79.5259934104979,8.974232068285346,44.599998474121094,2016-01-31T13:01:54.000Z,92,Bike,2016-01-31,2016-01-31T13:01:54Z
-79.52590204775333,8.974280515685678,44.599998474121094,2016-01-31T13:01:55.000Z,92,Bike,2016-01-31,2016-01-31T13:01:55Z
-79.52581068500876,8.974329382181168,44.79999923706055,2016-01-31T13:01:56.000Z,92,Bike,2016-01-31,2016-01-31T13:01:56Z
-79.52571831643581,8.97437640465796,45.20000076293945,2016-01-31T13:01:57.000Z,92,Bike,2016-01-31,2016-01-31T13:01:57Z
-79.5256255287677,8.974423594772816,45.20000076293945,2016-01-31T13:01:58.000Z,0,Bike,2016-01-31,2016-01-31T13:01:58Z
-79.52553139999509,8.974469611421227,45.20000076293945,2016-01-31T13:01:59.000Z,0,Bike,2016-01-31,2016-01-31T13:01:59Z
-79.52543802559376,8.974515460431576,45,2016-01-31T13:02:00.000Z,92,Bike,2016-01-31,2016-01-31T13:02:00Z
-79.52534372918308,8.974557872861624,45,2016-01-31T13:02:01.000Z,92,Bike,2016-01-31,2016-01-31T13:02:01Z
-79.52524884603918,8.974597435444593,44.79999923706055,2016-01-31T13:02:02.000Z,94,Bike,2016-01-31,2016-01-31T13:02:02Z
-79.52515312470496,8.974635237827897,44.79999923706055,2016-01-31T13:02:03.000Z,93,Bike,2016-01-31,2016-01-31T13:02:03Z
-79.52505740337074,8.974672202020884,44.599998474121094,2016-01-31T13:02:04.000Z,92,Bike,2016-01-31,2016-01-31T13:02:04Z
-79.52495874837041,8.974707406014204,44.79999923706055,2016-01-31T13:02:05.000Z,92,Bike,2016-01-31,2016-01-31T13:02:05Z
-79.52486009337008,8.974739592522383,45,2016-01-31T13:02:06.000Z,92,Bike,2016-01-31,2016-01-31T13:02:06Z
-79.52476135455072,8.974769599735737,44.79999923706055,2016-01-31T13:02:07.000Z,92,Bike,2016-01-31,2016-01-31T13:02:07Z
-79.52466228045523,8.974797846749425,44.599998474121094,2016-01-31T13:02:08.000Z,93,Bike,2016-01-31,2016-01-31T13:02:08Z
-79.52456270344555,8.974825590848923,44.599998474121094,2016-01-31T13:02:09.000Z,92,Bike,2016-01-31,2016-01-31T13:02:09Z
-79.5244600251317,8.97484989836812,44.400001525878906,2016-01-31T13:02:10.000Z,92,Bike,2016-01-31,2016-01-31T13:02:10Z
-79.52435768209398,8.974872194230556,44.599998474121094,2016-01-31T13:02:11.000Z,93,Bike,2016-01-31,2016-01-31T13:02:11Z
-79.52425642870367,8.974894070997834,44.400001525878906,2016-01-31T13:02:12.000Z,93,Bike,2016-01-31,2016-01-31T13:02:12Z
-79.52415324747562,8.974915444850922,44.20000076293945,2016-01-31T13:02:13.000Z,93,Bike,2016-01-31,2016-01-31T13:02:13Z
-79.52405040152371,8.97493438795209,44.400001525878906,2016-01-31T13:02:14.000Z,93,Bike,2016-01-31,2016-01-31T13:02:14Z
-79.5239457115531,8.974951319396496,44.20000076293945,2016-01-31T13:02:15.000Z,94,Bike,2016-01-31,2016-01-31T13:02:15Z
-79.52384169213474,8.974967328831553,44.20000076293945,2016-01-31T13:02:16.000Z,92,Bike,2016-01-31,2016-01-31T13:02:16Z
-79.52373775653541,8.974981578066945,44.400001525878906,2016-01-31T13:02:17.000Z,96,Bike,2016-01-31,2016-01-31T13:02:17Z
-79.52363289892673,8.974991217255592,44.599998474121094,2016-01-31T13:02:18.000Z,92,Bike,2016-01-31,2016-01-31T13:02:18Z
-79.52352879568934,8.975000772625208,44.599998474121094,2016-01-31T13:02:19.000Z,91,Bike,2016-01-31,2016-01-31T13:02:19Z
-79.52342762611806,8.97501116618514,44.599998474121094,2016-01-31T13:02:20.000Z,92,Bike,2016-01-31,2016-01-31T13:02:20Z
-79.52332721091807,8.975019548088312,44.599998474121094,2016-01-31T13:02:21.000Z,91,Bike,2016-01-31,2016-01-31T13:02:21Z
-79.52322461642325,8.975023990496993,44.599998474121094,2016-01-31T13:02:22.000Z,91,Bike,2016-01-31,2016-01-31T13:02:22Z
-79.52312286011875,8.97502583451569,44.599998474121094,2016-01-31T13:02:23.000Z,92,Bike,2016-01-31,2016-01-31T13:02:23Z
-79.52302169054747,8.975025750696659,44.79999923706055,2016-01-31T13:02:24.000Z,91,Bike,2016-01-31,2016-01-31T13:02:24Z
-79.52291993424296,8.97502583451569,44.79999923706055,2016-01-31T13:02:25.000Z,91,Bike,2016-01-31,2016-01-31T13:02:25Z
-79.52281725592911,8.9750218950212,44.79999923706055,2016-01-31T13:02:26.000Z,92,Bike,2016-01-31,2016-01-31T13:02:26Z
-79.52271801419556,8.975022062659264,45,2016-01-31T13:02:27.000Z,92,Bike,2016-01-31,2016-01-31T13:02:27Z
-79.52261508442461,8.975015189498663,45,2016-01-31T13:02:28.000Z,91,Bike,2016-01-31,2016-01-31T13:02:28Z
-79.52251316048205,8.975006388500333,44.79999923706055,2016-01-31T13:02:29.000Z,91,Bike,2016-01-31,2016-01-31T13:02:29Z
-79.52241241000593,8.974999347701669,44.79999923706055,2016-01-31T13:02:30.000Z,90,Bike,2016-01-31,2016-01-31T13:02:30Z
-79.52231107279658,8.974992306903005,44.79999923706055,2016-01-31T13:02:31.000Z,90,Bike,2016-01-31,2016-01-31T13:02:31Z
-79.52220931649208,8.97498426027596,44.79999923706055,2016-01-31T13:02:32.000Z,90,Bike,2016-01-31,2016-01-31T13:02:32Z
-79.52210965566337,8.974977219477296,44.79999923706055,2016-01-31T13:02:33.000Z,91,Bike,2016-01-31,2016-01-31T13:02:33Z
-79.52200781553984,8.974970346316695,44.79999923706055,2016-01-31T13:02:34.000Z,92,Bike,2016-01-31,2016-01-31T13:02:34Z
-79.52190538868308,8.974961210042238,44.599998474121094,2016-01-31T13:02:35.000Z,92,Bike,2016-01-31,2016-01-31T13:02:35Z
-79.52180564403534,8.974956599995494,44.400001525878906,2016-01-31T13:02:36.000Z,91,Bike,2016-01-31,2016-01-31T13:02:36Z
-79.52170330099761,8.97494268603623,44.400001525878906,2016-01-31T13:02:37.000Z,91,Bike,2016-01-31,2016-01-31T13:02:37Z
-79.52160104177892,8.974929358810186,44.599998474121094,2016-01-31T13:02:38.000Z,92,Bike,2016-01-31,2016-01-31T13:02:38Z
-79.52149861492217,8.974917707964778,44.599998474121094,2016-01-31T13:02:39.000Z,93,Bike,2016-01-31,2016-01-31T13:02:39Z
-79.52139367349446,8.974904548376799,44.400001525878906,2016-01-31T13:02:40.000Z,92,Bike,2016-01-31,2016-01-31T13:02:40Z
-79.52128915116191,8.974893316626549,44.400001525878906,2016-01-31T13:02:41.000Z,91,Bike,2016-01-31,2016-01-31T13:02:41Z
-79.52118337154388,8.974880240857601,44.20000076293945,2016-01-31T13:02:42.000Z,92,Bike,2016-01-31,2016-01-31T13:02:42Z
-79.52107968740165,8.974869763478637,44.20000076293945,2016-01-31T13:02:43.000Z,92,Bike,2016-01-31,2016-01-31T13:02:43Z
-79.52097474597394,8.974859286099672,44.20000076293945,2016-01-31T13:02:44.000Z,93,Bike,2016-01-31,2016-01-31T13:02:44Z
-79.52087106183171,8.974850652739406,44,2016-01-31T13:02:45.000Z,93,Bike,2016-01-31,2016-01-31T13:02:45Z
-79.52076829969883,8.974841432645917,44,2016-01-31T13:02:46.000Z,99,Bike,2016-01-31,2016-01-31T13:02:46Z
-79.52066570520401,8.974830787628889,44.20000076293945,2016-01-31T13:02:47.000Z,102,Bike,2016-01-31,2016-01-31T13:02:47Z
-79.52056403271854,8.974821316078305,44.20000076293945,2016-01-31T13:02:48.000Z,104,Bike,2016-01-31,2016-01-31T13:02:48Z
-79.52046311460435,8.974815113469958,44.400001525878906,2016-01-31T13:02:49.000Z,103,Bike,2016-01-31,2016-01-31T13:02:49Z
-79.5203622803092,8.974805641919374,44.400001525878906,2016-01-31T13:02:50.000Z,104,Bike,2016-01-31,2016-01-31T13:02:50Z
-79.52026102691889,8.974796505644917,44.20000076293945,2016-01-31T13:02:51.000Z,103,Bike,2016-01-31,2016-01-31T13:02:51Z
-79.52016027644277,8.974786698818207,44.599998474121094,2016-01-31T13:02:52.000Z,101,Bike,2016-01-31,2016-01-31T13:02:52Z
-79.52005910687149,8.974777311086655,45,2016-01-31T13:02:53.000Z,103,Bike,2016-01-31,2016-01-31T13:02:53Z
-79.51996179297566,8.974770102649927,45.20000076293945,2016-01-31T13:02:54.000Z,103,Bike,2016-01-31,2016-01-31T13:02:54Z
-79.51986908912659,8.974764319136739,45.79999923706055,2016-01-31T13:02:55.000Z,99,Bike,2016-01-31,2016-01-31T13:02:55Z
-79.51977982185781,8.974760295823216,46.20000076293945,2016-01-31T13:02:56.000Z,104,Bike,2016-01-31,2016-01-31T13:02:56Z
-79.51969432644546,8.97475853562355,47.20000076293945,2016-01-31T13:02:57.000Z,104,Bike,2016-01-31,2016-01-31T13:02:57Z
-79.5196146145463,8.974758451804519,48,2016-01-31T13:02:58.000Z,94,Bike,2016-01-31,2016-01-31T13:02:58Z
-79.51953993178904,8.974762558937073,48.599998474121094,2016-01-31T13:02:59.000Z,94,Bike,2016-01-31,2016-01-31T13:02:59Z
-79.51947153545916,8.974771611392498,49.20000076293945,2016-01-31T13:03:00.000Z,94,Bike,2016-01-31,2016-01-31T13:03:00Z
-79.51940841972828,8.974782843142748,49.79999923706055,2016-01-31T13:03:01.000Z,94,Bike,2016-01-31,2016-01-31T13:03:01Z
-79.51934983022511,8.974797260016203,50.400001525878906,2016-01-31T13:03:02.000Z,87,Bike,2016-01-31,2016-01-31T13:03:02Z
-79.51929442584515,8.974813101813197,51,2016-01-31T13:03:03.000Z,81,Bike,2016-01-31,2016-01-31T13:03:03Z
-79.51924237422645,8.974828608334064,51.400001525878906,2016-01-31T13:03:04.000Z,78,Bike,2016-01-31,2016-01-31T13:03:04Z
-79.5191917475313,8.974845120683312,51.79999923706055,2016-01-31T13:03:05.000Z,73,Bike,2016-01-31,2016-01-31T13:03:05Z
-79.51914304867387,8.974862974137068,52.599998474121094,2016-01-31T13:03:06.000Z,73,Bike,2016-01-31,2016-01-31T13:03:06Z
-79.51909652911127,8.974880995228887,53,2016-01-31T13:03:07.000Z,70,Bike,2016-01-31,2016-01-31T13:03:07Z
-79.51905319467187,8.97489968687296,53.400001525878906,2016-01-31T13:03:08.000Z,70,Bike,2016-01-31,2016-01-31T13:03:08Z
-79.51900851912796,8.974919887259603,53.599998474121094,2016-01-31T13:03:09.000Z,64,Bike,2016-01-31,2016-01-31T13:03:09Z
-79.51896602287889,8.974939249455929,54,2016-01-31T13:03:10.000Z,65,Bike,2016-01-31,2016-01-31T13:03:10Z
-79.51892604120076,8.974959785118699,54.400001525878906,2016-01-31T13:03:11.000Z,63,Bike,2016-01-31,2016-01-31T13:03:11Z
-79.51888832263649,8.974980153143406,54.599998474121094,2016-01-31T13:03:12.000Z,63,Bike,2016-01-31,2016-01-31T13:03:12Z
-79.51884859241545,8.975000772625208,54.79999923706055,2016-01-31T13:03:13.000Z,63,Bike,2016-01-31,2016-01-31T13:03:13Z
-79.51881137676537,8.975021475926042,55.20000076293945,2016-01-31T13:03:14.000Z,63,Bike,2016-01-31,2016-01-31T13:03:14Z
-79.5187718141824,8.975042514503002,55.20000076293945,2016-01-31T13:03:15.000Z,60,Bike,2016-01-31,2016-01-31T13:03:15Z
-79.51873091049492,8.975062714889646,55.400001525878906,2016-01-31T13:03:16.000Z,64,Bike,2016-01-31,2016-01-31T13:03:16Z
-79.51868589967489,8.975083250552416,55.400001525878906,2016-01-31T13:03:17.000Z,64,Bike,2016-01-31,2016-01-31T13:03:17Z
-79.51863904483616,8.975103534758091,55.599998474121094,2016-01-31T13:03:18.000Z,56,Bike,2016-01-31,2016-01-31T13:03:18Z
-79.51859353110194,8.975124824792147,55.79999923706055,2016-01-31T13:03:19.000Z,66,Bike,2016-01-31,2016-01-31T13:03:19Z
-79.51854692772031,8.975147372111678,56,2016-01-31T13:03:20.000Z,75,Bike,2016-01-31,2016-01-31T13:03:20Z
-79.51849713921547,8.9751704223454,55.79999923706055,2016-01-31T13:03:21.000Z,77,Bike,2016-01-31,2016-01-31T13:03:21Z
-79.51844274066389,8.97519196383655,55.79999923706055,2016-01-31T13:03:22.000Z,83,Bike,2016-01-31,2016-01-31T13:03:22Z
-79.51838599517941,8.975213840603828,55.599998474121094,2016-01-31T13:03:23.000Z,84,Bike,2016-01-31,2016-01-31T13:03:23Z
-79.51832413673401,8.975236555561423,55.599998474121094,2016-01-31T13:03:24.000Z,84,Bike,2016-01-31,2016-01-31T13:03:24Z
-79.51825716532767,8.9752549957484,55.599998474121094,2016-01-31T13:03:25.000Z,84,Bike,2016-01-31,2016-01-31T13:03:25Z
-79.51818793080747,8.975267736241221,55.599998474121094,2016-01-31T13:03:26.000Z,0,Bike,2016-01-31,2016-01-31T13:03:26Z
-79.51811777427793,8.97527938708663,55.79999923706055,2016-01-31T13:03:27.000Z,0,Bike,2016-01-31,2016-01-31T13:03:27Z
-79.51804786920547,8.975288271903992,55.79999923706055,2016-01-31T13:03:28.000Z,86,Bike,2016-01-31,2016-01-31T13:03:28Z
-79.51797595247626,8.975294390693307,55.79999923706055,2016-01-31T13:03:29.000Z,91,Bike,2016-01-31,2016-01-31T13:03:29Z
-79.51790420338511,8.975295312702656,56,2016-01-31T13:03:30.000Z,93,Bike,2016-01-31,2016-01-31T13:03:30Z
-79.51783245429397,8.975293720141053,56,2016-01-31T13:03:31.000Z,93,Bike,2016-01-31,2016-01-31T13:03:31Z
-79.51775911264122,8.975288858637214,56.20000076293945,2016-01-31T13:03:32.000Z,93,Bike,2016-01-31,2016-01-31T13:03:32Z
-79.51768451370299,8.97528282366693,56.20000076293945,2016-01-31T13:03:33.000Z,0,Bike,2016-01-31,2016-01-31T13:03:33Z
-79.51760723255575,8.975274777039886,56.400001525878906,2016-01-31T13:03:34.000Z,0,Bike,2016-01-31,2016-01-31T13:03:34Z
-79.5175288617611,8.975273435935378,56.599998474121094,2016-01-31T13:03:35.000Z,0,Bike,2016-01-31,2016-01-31T13:03:35Z
-79.5174511615187,8.97527351975441,56.599998474121094,2016-01-31T13:03:36.000Z,0,Bike,2016-01-31,2016-01-31T13:03:36Z
-79.51737362891436,8.9752774592489,56.599998474121094,2016-01-31T13:03:37.000Z,0,Bike,2016-01-31,2016-01-31T13:03:37Z
-79.51729953289032,8.975285505875945,56.599998474121094,2016-01-31T13:03:38.000Z,0,Bike,2016-01-31,2016-01-31T13:03:38Z
-79.51722560450435,8.975304197520018,57,2016-01-31T13:03:39.000Z,94,Bike,2016-01-31,2016-01-31T13:03:39Z
-79.51715142466128,8.975327666848898,57.20000076293945,2016-01-31T13:03:40.000Z,94,Bike,2016-01-31,2016-01-31T13:03:40Z
-79.5170779991895,8.975353231653571,57.20000076293945,2016-01-31T13:03:41.000Z,89,Bike,2016-01-31,2016-01-31T13:03:41Z
-79.5170066691935,8.975383071228862,57.20000076293945,2016-01-31T13:03:42.000Z,90,Bike,2016-01-31,2016-01-31T13:03:42Z
-79.51693735085428,8.975416934117675,57.599998474121094,2016-01-31T13:03:43.000Z,90,Bike,2016-01-31,2016-01-31T13:03:43Z
-79.51686836779118,8.975454401224852,57.599998474121094,2016-01-31T13:03:44.000Z,91,Bike,2016-01-31,2016-01-31T13:03:44Z
-79.51680223457515,8.975496562197804,57.599998474121094,2016-01-31T13:03:45.000Z,91,Bike,2016-01-31,2016-01-31T13:03:45Z
-79.51673719100654,8.975540651008487,57.599998474121094,2016-01-31T13:03:46.000Z,91,Bike,2016-01-31,2016-01-31T13:03:46Z
-79.51667323708534,8.97558675147593,58,2016-01-31T13:03:47.000Z,92,Bike,2016-01-31,2016-01-31T13:03:47Z
-79.516611546278,8.975635534152389,58,2016-01-31T13:03:48.000Z,92,Bike,2016-01-31,2016-01-31T13:03:48Z
-79.51655060984194,8.975687837228179,58,2016-01-31T13:03:49.000Z,93,Bike,2016-01-31,2016-01-31T13:03:49Z
-79.51649277471006,8.975745839998126,58.20000076293945,2016-01-31T13:03:50.000Z,93,Bike,2016-01-31,2016-01-31T13:03:50Z
-79.51643879525363,8.975804932415485,58.20000076293945,2016-01-31T13:03:51.000Z,92,Bike,2016-01-31,2016-01-31T13:03:51Z
-79.51638791710138,8.97586964070797,58.20000076293945,2016-01-31T13:03:52.000Z,92,Bike,2016-01-31,2016-01-31T13:03:52Z
-79.516341984272,8.975937953218818,58.400001525878906,2016-01-31T13:03:53.000Z,92,Bike,2016-01-31,2016-01-31T13:03:53Z
-79.51630066148937,8.976003834977746,58.599998474121094,2016-01-31T13:03:54.000Z,93,Bike,2016-01-31,2016-01-31T13:03:54Z
-79.51626143418252,8.976076086983085,58.599998474121094,2016-01-31T13:03:55.000Z,94,Bike,2016-01-31,2016-01-31T13:03:55Z
-79.5162248890847,8.97614917717874,58.79999923706055,2016-01-31T13:03:56.000Z,94,Bike,2016-01-31,2016-01-31T13:03:56Z
-79.51619354076684,8.976224279031157,58.599998474121094,2016-01-31T13:03:57.000Z,94,Bike,2016-01-31,2016-01-31T13:03:57Z
-79.51616520993412,8.976300805807114,58.400001525878906,2016-01-31T13:03:58.000Z,99,Bike,2016-01-31,2016-01-31T13:03:58Z
-79.51614157296717,8.97638127207756,58.400001525878906,2016-01-31T13:03:59.000Z,99,Bike,2016-01-31,2016-01-31T13:03:59Z
-79.51611986383796,8.976466013118625,58,2016-01-31T13:04:00.000Z,91,Bike,2016-01-31,2016-01-31T13:04:00Z
-79.51610502786934,8.976557459682226,57.400001525878906,2016-01-31T13:04:01.000Z,93,Bike,2016-01-31,2016-01-31T13:04:01Z
-79.51609706506133,8.976651588454843,57,2016-01-31T13:04:02.000Z,93,Bike,2016-01-31,2016-01-31T13:04:02Z
-79.51609605923295,8.976741777732968,56.20000076293945,2016-01-31T13:04:03.000Z,93,Bike,2016-01-31,2016-01-31T13:04:03Z
-79.51609890908003,8.976840181276202,55.400001525878906,2016-01-31T13:04:04.000Z,0,Bike,2016-01-31,2016-01-31T13:04:04Z
-79.51610930263996,8.97694076411426,55.20000076293945,2016-01-31T13:04:05.000Z,0,Bike,2016-01-31,2016-01-31T13:04:05Z
-79.51612866483629,8.977044029161334,55.20000076293945,2016-01-31T13:04:06.000Z,0,Bike,2016-01-31,2016-01-31T13:04:06Z
-79.51615842059255,8.977150646969676,53.599998474121094,2016-01-31T13:04:07.000Z,0,Bike,2016-01-31,2016-01-31T13:04:07Z
-79.51619253493845,8.977259108796716,52.79999923706055,2016-01-31T13:04:08.000Z,0,Bike,2016-01-31,2016-01-31T13:04:08Z
-79.51622547581792,8.977376203984022,52.79999923706055,2016-01-31T13:04:09.000Z,0,Bike,2016-01-31,2016-01-31T13:04:09Z
-79.51625992543995,8.97749388590455,52.20000076293945,2016-01-31T13:04:10.000Z,0,Bike,2016-01-31,2016-01-31T13:04:10Z
-79.51629219576716,8.97761014290154,52.20000076293945,2016-01-31T13:04:11.000Z,0,Bike,2016-01-31,2016-01-31T13:04:11Z
-79.51632522046566,8.977719862014055,52.400001525878906,2016-01-31T13:04:12.000Z,0,Bike,2016-01-31,2016-01-31T13:04:12Z
-79.51636696234345,8.977818433195353,52.20000076293945,2016-01-31T13:04:13.000Z,0,Bike,2016-01-31,2016-01-31T13:04:13Z
-79.51640216633677,8.977919854223728,51.79999923706055,2016-01-31T13:04:14.000Z,108,Bike,2016-01-31,2016-01-31T13:04:14Z
-79.51643141917884,8.978021023795009,51.79999923706055,2016-01-31T13:04:15.000Z,100,Bike,2016-01-31,2016-01-31T13:04:15Z
-79.51646033674479,8.97812177427113,52.20000076293945,2016-01-31T13:04:16.000Z,100,Bike,2016-01-31,2016-01-31T13:04:16Z
-79.51649084687233,8.978220513090491,52.400001525878906,2016-01-31T13:04:17.000Z,100,Bike,2016-01-31,2016-01-31T13:04:17Z
-79.51652177609503,8.978318246081471,52.400001525878906,2016-01-31T13:04:18.000Z,100,Bike,2016-01-31,2016-01-31T13:04:18Z
-79.51655069366097,8.978414805606008,52.20000076293945,2016-01-31T13:04:19.000Z,100,Bike,2016-01-31,2016-01-31T13:04:19Z
-79.51658120378852,8.978513376787305,51.599998474121094,2016-01-31T13:04:20.000Z,101,Bike,2016-01-31,2016-01-31T13:04:20Z
-79.51661121100187,8.978611528873444,51,2016-01-31T13:04:21.000Z,101,Bike,2016-01-31,2016-01-31T13:04:21Z
-79.51663887128234,8.978713033720851,50.599998474121094,2016-01-31T13:04:22.000Z,103,Bike,2016-01-31,2016-01-31T13:04:22Z
-79.51666728593409,8.978816382586956,49.599998474121094,2016-01-31T13:04:23.000Z,103,Bike,2016-01-31,2016-01-31T13:04:23Z
-79.51668790541589,8.978923419490457,48.79999923706055,2016-01-31T13:04:24.000Z,103,Bike,2016-01-31,2016-01-31T13:04:24Z
-79.51669000089169,8.979034060612321,48.79999923706055,2016-01-31T13:04:25.000Z,106,Bike,2016-01-31,2016-01-31T13:04:25Z
-79.51667776331306,8.979146210476756,49,2016-01-31T13:04:26.000Z,104,Bike,2016-01-31,2016-01-31T13:04:26Z
-79.51665479689837,8.979251403361559,49.79999923706055,2016-01-31T13:04:27.000Z,104,Bike,2016-01-31,2016-01-31T13:04:27Z
-79.51662495732307,8.979348549619317,50.599998474121094,2016-01-31T13:04:28.000Z,98,Bike,2016-01-31,2016-01-31T13:04:28Z
